name,surname,job,URI
PIETRO,GIOJA,2,http://dati.camera.it/ocd/persona.rdf/pr205
GIOVANNI,DOSSENA,1,http://dati.camera.it/ocd/persona.rdf/pr2073
ILARIO FILIBERTO,PATERI,1,http://dati.camera.it/ocd/persona.rdf/pr214
MAURIZIO,DE SONNAZ (GERBAIX),1,http://dati.camera.it/ocd/persona.rdf/pr2112
FELICE,CHIÒ,1,http://dati.camera.it/ocd/persona.rdf/pr212
DOMENICO,ELENA,2,http://dati.camera.it/ocd/persona.rdf/pr213
SANSONE,D'ANCONA,1,http://dati.camera.it/ocd/persona.rdf/pr1958
FRANCESCO MARIA,SAULI,2,http://dati.camera.it/ocd/persona.rdf/pr196
ANGELO,DE BENEDETTI,1,http://dati.camera.it/ocd/persona.rdf/pr1924
FRANCESCO,DE BLASIIS,1,http://dati.camera.it/ocd/persona.rdf/pr1927
FRANCESCO,CUZZETTI,1,http://dati.camera.it/ocd/persona.rdf/pr1944
ANTONIO,LOUARAZ D'ARVILLE,1,http://dati.camera.it/ocd/persona.rdf/pr203
ALESSANDRO,D'ASTE RICCI,1,http://dati.camera.it/ocd/persona.rdf/pr2038
GIORGIO,DORIA,2,http://dati.camera.it/ocd/persona.rdf/pr1979
PIETRO,RIVA,2,http://dati.camera.it/ocd/persona.rdf/pr198
TOMMASO,CORSI,0,http://dati.camera.it/ocd/persona.rdf/pr1885
TOMMASO,CORSI,1,http://dati.camera.it/ocd/persona.rdf/pr1885
ENRICO,COSENZ,1,http://dati.camera.it/ocd/persona.rdf/pr1896
ANTONIO,COSTA,1,http://dati.camera.it/ocd/persona.rdf/pr1899
MARCELLO,COSTAMEZZANA,1,http://dati.camera.it/ocd/persona.rdf/pr1904
GIUSEPPE,CORRIAS,1,http://dati.camera.it/ocd/persona.rdf/pr1880
GIUSEPPE,FERRARI,1,http://dati.camera.it/ocd/persona.rdf/pr2344
IPPOLITO,PISSARD,1,http://dati.camera.it/ocd/persona.rdf/pr235
MAURIZIO,BLANC,1,http://dati.camera.it/ocd/persona.rdf/pr232
GIUSEPPE,FINZI,1,http://dati.camera.it/ocd/persona.rdf/pr2479
MICHELANGELO,CASTELLI,2,http://dati.camera.it/ocd/persona.rdf/pr248
CARLO,FIORUZZI,1,http://dati.camera.it/ocd/persona.rdf/pr2483
ENRICO,FALCONCINI,1,http://dati.camera.it/ocd/persona.rdf/pr2384
CELESTINO,GASTALDETTI,1,http://dati.camera.it/ocd/persona.rdf/pr2498
