name,surname,job,URI
LEONARDO,CIANNAMEA,1,http://dati.camera.it/ocd/persona.rdf/p15070
LORENZO,CIRASINO,1,http://dati.camera.it/ocd/persona.rdf/p15090
FRANCESCO,CATTANEI,1,http://dati.camera.it/ocd/persona.rdf/p1510
PAOLO,CIRINO POMICINO,1,http://dati.camera.it/ocd/persona.rdf/p15100
SEVERINO,CITARISTI,1,http://dati.camera.it/ocd/persona.rdf/p15110
EZIO,CITTERIO,1,http://dati.camera.it/ocd/persona.rdf/p15120
MARIA,COCCO,1,http://dati.camera.it/ocd/persona.rdf/p15130
GIANCARLA,CODRIGNANI,1,http://dati.camera.it/ocd/persona.rdf/p15140
AIMONE,BALBO DI VINADIO,1,http://dati.camera.it/ocd/persona.rdf/p14560
MORENO,BAMBI,1,http://dati.camera.it/ocd/persona.rdf/p14570
ARNALDO,BARACETTI,1,http://dati.camera.it/ocd/persona.rdf/p14580
MARIA IMMACOLATA,BARBAROSSA,1,http://dati.camera.it/ocd/persona.rdf/p14590
ALBERTINO,CASTELLUCCI,1,http://dati.camera.it/ocd/persona.rdf/p1460
AUGUSTO ANTONIO,BARBERA,1,http://dati.camera.it/ocd/persona.rdf/p14600
ENZO,BARTOCCI,1,http://dati.camera.it/ocd/persona.rdf/p14610
PIERO,BASSETTI,1,http://dati.camera.it/ocd/persona.rdf/p14620
ERIASE,BELARDI,1,http://dati.camera.it/ocd/persona.rdf/p14630
ANTONIO,BELLOCCHIO,1,http://dati.camera.it/ocd/persona.rdf/p14640
VINICIO,BERNARDINI,1,http://dati.camera.it/ocd/persona.rdf/p14650
IVANA,BERNINI LAVEZZO,1,http://dati.camera.it/ocd/persona.rdf/p14660
ELETTA,BERTANI,1,http://dati.camera.it/ocd/persona.rdf/p14670
ROMANA,BIANCHI,1,http://dati.camera.it/ocd/persona.rdf/p14680
FAUSTO,BOCCHI,1,http://dati.camera.it/ocd/persona.rdf/p14690
MARIO,BOLOGNARI,1,http://dati.camera.it/ocd/persona.rdf/p14700
EMMA,BONINO,1,http://dati.camera.it/ocd/persona.rdf/p14710
ANDREA,BORRI,1,http://dati.camera.it/ocd/persona.rdf/p14720
ANDREA,BORRUSO,1,http://dati.camera.it/ocd/persona.rdf/p14730
GIOVANNA,BOSI,1,http://dati.camera.it/ocd/persona.rdf/p14740
ANGELA MARIA,BOTTARI,1,http://dati.camera.it/ocd/persona.rdf/p14750
ROSANNA,BRANCIFORTI,1,http://dati.camera.it/ocd/persona.rdf/p14760
BENIAMINO,BROCCA,1,http://dati.camera.it/ocd/persona.rdf/p14770
PAOLO PIETRO,BROCCOLI,1,http://dati.camera.it/ocd/persona.rdf/p14780
ANTONINO,BRUSCA,1,http://dati.camera.it/ocd/persona.rdf/p14790
MARIA LUIGIA,BURO,1,http://dati.camera.it/ocd/persona.rdf/p14800
MASSIMO,CACCIARI,1,http://dati.camera.it/ocd/persona.rdf/p14810
ARMANDO,CALAMINICI,1,http://dati.camera.it/ocd/persona.rdf/p14820
GIOVANNI,CALICE,1,http://dati.camera.it/ocd/persona.rdf/p14830
MARIO,CAMPAGNOLI,1,http://dati.camera.it/ocd/persona.rdf/p14840
GIANCARLO,CANTELMI,1,http://dati.camera.it/ocd/persona.rdf/p14850
GIULIO,COLOMBA,1,http://dati.camera.it/ocd/persona.rdf/p15150
FLAVIO,COLONNA,1,http://dati.camera.it/ocd/persona.rdf/p15160
GIOVANNI BATTISTA,COLURCIO,1,http://dati.camera.it/ocd/persona.rdf/p15170
CRISTINA,CONCHIGLIA,1,http://dati.camera.it/ocd/persona.rdf/p15180
ANTONIO,CONTE,1,http://dati.camera.it/ocd/persona.rdf/p15190
PIETRO,CONTI,1,http://dati.camera.it/ocd/persona.rdf/p15200
SALVATORE,CORALLO,1,http://dati.camera.it/ocd/persona.rdf/p15210
MARINO,CORDER,1,http://dati.camera.it/ocd/persona.rdf/p15220
NADIA,CORRADI,1,http://dati.camera.it/ocd/persona.rdf/p15230
SILVERIO,CORVISIERI,1,http://dati.camera.it/ocd/persona.rdf/p15240
