name,surname,URI
CARLO,VIZZINI,http://dati.camera.it/ocd/persona.rdf/p17020
BRUNO,ZAMBON,http://dati.camera.it/ocd/persona.rdf/p17030
VALERIO,ZANONE,http://dati.camera.it/ocd/persona.rdf/p17050
GIOVANNI,ZARRO,http://dati.camera.it/ocd/persona.rdf/p17060
GERARDO,CHIAROMONTE,http://dati.camera.it/ocd/persona.rdf/p18210
ADRIANO,CIAFFI,http://dati.camera.it/ocd/persona.rdf/p18230
MARTE,FERRARI,http://dati.camera.it/ocd/persona.rdf/p15480
EMILIO,COLOMBO,http://dati.camera.it/ocd/persona.rdf/p1770
FRANCESCO,GIULIARI,http://dati.camera.it/ocd/persona.rdf/p15600
LUIGI,BERLINGUER,http://dati.camera.it/ocd/persona.rdf/p17880
FRANCESCO,COLUCCI,http://dati.camera.it/ocd/persona.rdf/p1790
SILVANO,LABRIOLA,http://dati.camera.it/ocd/persona.rdf/p15740
PASQUALE,LAMORTE,http://dati.camera.it/ocd/persona.rdf/p15750
GIANPAOLO,MORA,http://dati.camera.it/ocd/persona.rdf/p16230
VITO,NAPOLI,http://dati.camera.it/ocd/persona.rdf/p16280
ACHILLE,OCCHETTO,http://dati.camera.it/ocd/persona.rdf/p16310
BRUNO,ORSINI,http://dati.camera.it/ocd/persona.rdf/p16350
GIANNI,DE MICHELIS,http://dati.camera.it/ocd/persona.rdf/p15390
GIROLAMO,LA PENNA,http://dati.camera.it/ocd/persona.rdf/p15760
PINO,LECCISI,http://dati.camera.it/ocd/persona.rdf/p15790
ANTONINO,LOMBARDO,http://dati.camera.it/ocd/persona.rdf/p15830
GIUSEPPE,LUCCHESI,http://dati.camera.it/ocd/persona.rdf/p15850
LUCIO,MAGRI,http://dati.camera.it/ocd/persona.rdf/p15880
PIERGIOVANNI,MALVESTIO,http://dati.camera.it/ocd/persona.rdf/p15890
MANFREDO,MANFREDI,http://dati.camera.it/ocd/persona.rdf/p15910
CALOGERO,MANNINO,http://dati.camera.it/ocd/persona.rdf/p15920
MARIO CLEMENTE,MASTELLA,http://dati.camera.it/ocd/persona.rdf/p16050
ANTONIO,MATARRESE,http://dati.camera.it/ocd/persona.rdf/p16060
MARIOTTO GIOVANNI BATTISTA,SEGNI,http://dati.camera.it/ocd/persona.rdf/p16760
GIULIANO,SILVESTRI,http://dati.camera.it/ocd/persona.rdf/p16780
LUIGI,SPAVENTA,http://dati.camera.it/ocd/persona.rdf/p16800
MARIO,TASSONE,http://dati.camera.it/ocd/persona.rdf/p16850
ANTONIO,TESTA,http://dati.camera.it/ocd/persona.rdf/p16890
ANGELO,TIRABOSCHI,http://dati.camera.it/ocd/persona.rdf/p16900
RENATO,ALTISSIMO,http://dati.camera.it/ocd/persona.rdf/p170
GIUSEPPE ANTONIO,CHIARANTE,http://dati.camera.it/ocd/persona.rdf/p1640
GIACINTO,PANNELLA,http://dati.camera.it/ocd/persona.rdf/p16400
NICOLAMARIA,SANESE,http://dati.camera.it/ocd/persona.rdf/p16690
GIORGIO,CASOLI,http://dati.camera.it/ocd/persona.rdf/p200193
FRANCO,CASTIGLIONE,http://dati.camera.it/ocd/persona.rdf/p200198
FILIPPO,CAVAZZUTI,http://dati.camera.it/ocd/persona.rdf/p200200
FRANCESCO,CIMINO,http://dati.camera.it/ocd/persona.rdf/p200213
MARIO GIACOMO,COCCIU,http://dati.camera.it/ocd/persona.rdf/p200220
GIOVANNI SILVESTRO,COCO,http://dati.camera.it/ocd/persona.rdf/p200221
MARIA PAOLA,COLOMBO SVEVO,http://dati.camera.it/ocd/persona.rdf/p200224
VITTORINO,COLOMBO,http://dati.camera.it/ocd/persona.rdf/p200225
VIRGILIO,CONDARCURI,http://dati.camera.it/ocd/persona.rdf/p200227
MARIO,CONDORELLI,http://dati.camera.it/ocd/persona.rdf/p200228
MARCO,CONTI,http://dati.camera.it/ocd/persona.rdf/p200232
ANTONIO MICHELE,COPPI,http://dati.camera.it/ocd/persona.rdf/p200234
MASSIMO,BRUTTI,http://dati.camera.it/ocd/persona.rdf/p200136
ANNA MARIA,BUCCIARELLI,http://dati.camera.it/ocd/persona.rdf/p200141
IVO,BUTINI,http://dati.camera.it/ocd/persona.rdf/p200145
FRANCESCO,CANDIOTO,http://dati.camera.it/ocd/persona.rdf/p200161
GIROLAMO,CANNARIATO,http://dati.camera.it/ocd/persona.rdf/p200163
SERGIO,CAPPELLI,http://dati.camera.it/ocd/persona.rdf/p200169
UMBERTO,CAPPUZZO,http://dati.camera.it/ocd/persona.rdf/p200171
PIETRO SECONDO,CARNITI,http://dati.camera.it/ocd/persona.rdf/p200179
DIEGO,CARPENEDO,http://dati.camera.it/ocd/persona.rdf/p200182
FRANCESCO,DE MARTINO,http://dati.camera.it/ocd/persona.rdf/p200301
ALDO,DE MATTEO,http://dati.camera.it/ocd/persona.rdf/p200304
ELIDIO,DE PAOLI,http://dati.camera.it/ocd/persona.rdf/p200307
SALVERINO,DE VITO,http://dati.camera.it/ocd/persona.rdf/p200310
COSTANTINO,DELL'OSSO,http://dati.camera.it/ocd/persona.rdf/p200317
FRANCESCO,COSSIGA,http://dati.camera.it/ocd/persona.rdf/p200246
CARLO,COSTALLI,http://dati.camera.it/ocd/persona.rdf/p200250
LUIGI,COVATTA,http://dati.camera.it/ocd/persona.rdf/p200251
FRANCESCO ALBERTO,COVELLO,http://dati.camera.it/ocd/persona.rdf/p200252
GIORGIO TULLIO,COVI,http://dati.camera.it/ocd/persona.rdf/p200253
ROMUALDO,COVIELLO,http://dati.camera.it/ocd/persona.rdf/p200256
MAURIZIO,CREUSO,http://dati.camera.it/ocd/persona.rdf/p200261
SALVATORE,CROCETTA,http://dati.camera.it/ocd/persona.rdf/p200264
STEFANO,CUSUMANO,http://dati.camera.it/ocd/persona.rdf/p200271
ACHILLE,CUTRERA,http://dati.camera.it/ocd/persona.rdf/p200272
FRANCA,D'ALESSANDRO PRISCO,http://dati.camera.it/ocd/persona.rdf/p200275
SAVERIO,D'AMELIO,http://dati.camera.it/ocd/persona.rdf/p200278
MARIA GRAZIA,DANIELE GALDI,http://dati.camera.it/ocd/persona.rdf/p200283
PAOLO,DANIELI,http://dati.camera.it/ocd/persona.rdf/p200286
GERMANO,DE CINQUE,http://dati.camera.it/ocd/persona.rdf/p200289
GIORGIO,DE GIUSEPPE,http://dati.camera.it/ocd/persona.rdf/p200293
LUCIO GUSTAVO,ABIS,http://dati.camera.it/ocd/persona.rdf/p200001
GENNARO,ACQUAVIVA,http://dati.camera.it/ocd/persona.rdf/p200004
ARDUINO,AGNELLI,http://dati.camera.it/ocd/persona.rdf/p200005
GIOVANNI,AGNELLI,http://dati.camera.it/ocd/persona.rdf/p200008
AURELIANA,ALBERICI,http://dati.camera.it/ocd/persona.rdf/p200011
ELIOS,ANDREINI,http://dati.camera.it/ocd/persona.rdf/p200016
MONICA,BETTONI BRANDANI,http://dati.camera.it/ocd/persona.rdf/p200077
LUIGI,BISCARDI,http://dati.camera.it/ocd/persona.rdf/p200085
CARLO,BO,http://dati.camera.it/ocd/persona.rdf/p200088
NORBERTO,BOBBIO,http://dati.camera.it/ocd/persona.rdf/p200091
GIUSEPPE,BODO,http://dati.camera.it/ocd/persona.rdf/p200093
FRANCO,BONFERRONI,http://dati.camera.it/ocd/persona.rdf/p200101
MARGHERITA,BONIVER,http://dati.camera.it/ocd/persona.rdf/p200103
VINCENZA,BONO,http://dati.camera.it/ocd/persona.rdf/p200104
ALCIBIADE,BORATTO,http://dati.camera.it/ocd/persona.rdf/p200105
ROBERTO,BORRONI,http://dati.camera.it/ocd/persona.rdf/p200111
ERMINIO ENZO,BOSO,http://dati.camera.it/ocd/persona.rdf/p200118
DIODATO,BRATINA,http://dati.camera.it/ocd/persona.rdf/p200122
GIULIO,ANDREOTTI,http://dati.camera.it/ocd/persona.rdf/p200021
EZIO,ANESI,http://dati.camera.it/ocd/persona.rdf/p200022
LUANA,ANGELONI,http://dati.camera.it/ocd/persona.rdf/p200023
CARMELO,AZZARA',http://dati.camera.it/ocd/persona.rdf/p200032
MAURIZIO,BACCHIN,http://dati.camera.it/ocd/persona.rdf/p200035
MASSIMO,BALDINI,http://dati.camera.it/ocd/persona.rdf/p200040
CARLO,BALLESI,http://dati.camera.it/ocd/persona.rdf/p200042
SILVIA,BARBIERI,http://dati.camera.it/ocd/persona.rdf/p200045
ALFREDO,BARGI,http://dati.camera.it/ocd/persona.rdf/p200046
LUCIANO,BENETTON,http://dati.camera.it/ocd/persona.rdf/p200061
ROBERTO,BENVENUTI,http://dati.camera.it/ocd/persona.rdf/p200063
ANGELO,BERNASSOLA,http://dati.camera.it/ocd/persona.rdf/p200067
CARLO,BERNINI,http://dati.camera.it/ocd/persona.rdf/p200068
BENEDETTO,CRAXI,http://dati.camera.it/ocd/persona.rdf/p1940
ADOLFO LORIS,CRISTOFORI,http://dati.camera.it/ocd/persona.rdf/p1950
CARMELO,SANTALCO,http://dati.camera.it/ocd/persona.rdf/p200846
LEARCO,SAPORITO,http://dati.camera.it/ocd/persona.rdf/p200847
ALDO,SARTORI,http://dati.camera.it/ocd/persona.rdf/p200850
MARIA ANTONIETTA,SARTORI,http://dati.camera.it/ocd/persona.rdf/p200852
MASSIMO,SCAGLIONE,http://dati.camera.it/ocd/persona.rdf/p200854
GINO,SCEVAROLLI,http://dati.camera.it/ocd/persona.rdf/p200858
ROBERTO,SCHEDA,http://dati.camera.it/ocd/persona.rdf/p200859
CONCETTO,SCIVOLETTO,http://dati.camera.it/ocd/persona.rdf/p200863
CARLO LUIGI,SCOGNAMIGLIO PASINI,http://dati.camera.it/ocd/persona.rdf/p200866
MICHELE,SELLITTI,http://dati.camera.it/ocd/persona.rdf/p200873
GIOVANNA,SENESI,http://dati.camera.it/ocd/persona.rdf/p200877
ANTONIO,SERENA,http://dati.camera.it/ocd/persona.rdf/p200880
FERDINANDO,SIGNORELLI,http://dati.camera.it/ocd/persona.rdf/p200886
CARLO,SMURAGLIA,http://dati.camera.it/ocd/persona.rdf/p200891
GIOVANNI,SPADOLINI,http://dati.camera.it/ocd/persona.rdf/p200893
GIUSEPPE,SPECCHIA,http://dati.camera.it/ocd/persona.rdf/p200896
FRANCESCO ENRICO,SPERONI,http://dati.camera.it/ocd/persona.rdf/p200899
UGO,SPOSETTI,http://dati.camera.it/ocd/persona.rdf/p200901
GIUSEPPE,RESTA,http://dati.camera.it/ocd/persona.rdf/p200796
FRANCO,REVIGLIO,http://dati.camera.it/ocd/persona.rdf/p200797
GIOVANNI,RICEVUTO,http://dati.camera.it/ocd/persona.rdf/p200800
ARMANDO,RIVIERA,http://dati.camera.it/ocd/persona.rdf/p200804
ROLAND,RIZ,http://dati.camera.it/ocd/persona.rdf/p200806
ALBERTO,ROBOL,http://dati.camera.it/ocd/persona.rdf/p200809
CARLA,ROCCHI,http://dati.camera.it/ocd/persona.rdf/p200813
CARLO,ROGNONI,http://dati.camera.it/ocd/persona.rdf/p200816
DOMENICO,ROMEO,http://dati.camera.it/ocd/persona.rdf/p200817
PIERLUIGI,RONZANI,http://dati.camera.it/ocd/persona.rdf/p200822
LUIGI,ROVEDA,http://dati.camera.it/ocd/persona.rdf/p200829
HANS,RUBNER,http://dati.camera.it/ocd/persona.rdf/p200830
GIAN CARLO,RUFFINO,http://dati.camera.it/ocd/persona.rdf/p200831
GIORGIO,RUFFOLO,http://dati.camera.it/ocd/persona.rdf/p200832
MICHELANGELO,RUSSO,http://dati.camera.it/ocd/persona.rdf/p200836
RAFFAELE,RUSSO,http://dati.camera.it/ocd/persona.rdf/p200837
VINCENZO,RUSSO,http://dati.camera.it/ocd/persona.rdf/p200839
ERSILIA,SALVATO,http://dati.camera.it/ocd/persona.rdf/p200842
CESARE,SALVI,http://dati.camera.it/ocd/persona.rdf/p200845
LUIGI,VINCI,http://dati.camera.it/ocd/persona.rdf/p200972
BRUNO,VISENTINI,http://dati.camera.it/ocd/persona.rdf/p200977
ROBERTO,VISIBELLI,http://dati.camera.it/ocd/persona.rdf/p200979
CLAUDIO,VITALONE,http://dati.camera.it/ocd/persona.rdf/p200980
ANTONIO,VOZZI,http://dati.camera.it/ocd/persona.rdf/p200984
ANDREA,ZANGARA,http://dati.camera.it/ocd/persona.rdf/p200991
WOLFANGO,ZAPPASODI,http://dati.camera.it/ocd/persona.rdf/p200994
ORTENSIO,ZECCHINO,http://dati.camera.it/ocd/persona.rdf/p200997
SISINIO,ZITO,http://dati.camera.it/ocd/persona.rdf/p201000
GIULIANO,ZOSO,http://dati.camera.it/ocd/persona.rdf/p201001
ENZO,ZOTTI,http://dati.camera.it/ocd/persona.rdf/p201002
GRAZIA,ZUFFA,http://dati.camera.it/ocd/persona.rdf/p201003
MARCELLO,STAGLIENO,http://dati.camera.it/ocd/persona.rdf/p200905
ARMANDO,STEFANELLI,http://dati.camera.it/ocd/persona.rdf/p200910
MARCELLO,STEFANINI,http://dati.camera.it/ocd/persona.rdf/p200912
IPPAZIO,STEFANO,http://dati.camera.it/ocd/persona.rdf/p200914
MASSIMO,STRUFFI,http://dati.camera.it/ocd/persona.rdf/p200916
FRANCESCO,TABLADINI,http://dati.camera.it/ocd/persona.rdf/p200920
CARLO,TANI,http://dati.camera.it/ocd/persona.rdf/p200923
PAOLO EMILIO,TAVIANI,http://dati.camera.it/ocd/persona.rdf/p200929
GIGLIA,TEDESCO TATO',http://dati.camera.it/ocd/persona.rdf/p200930
GLAUCO,TORLONTANO,http://dati.camera.it/ocd/persona.rdf/p200941
GRAZIELLA,TOSSI BRUTTI,http://dati.camera.it/ocd/persona.rdf/p200942
RICCARDO,TRIGLIA,http://dati.camera.it/ocd/persona.rdf/p200944
MARIO,TRONTI,http://dati.camera.it/ocd/persona.rdf/p200946
GIUSEPPE,TURINI,http://dati.camera.it/ocd/persona.rdf/p200949
LEO,VALIANI,http://dati.camera.it/ocd/persona.rdf/p200954
GIOVANNI MARIA,VENTURI,http://dati.camera.it/ocd/persona.rdf/p200964
GIAN GIACOMO,MIGONE,http://dati.camera.it/ocd/persona.rdf/p200624
GIUSEPPE,MININNI JANNUZZI,http://dati.camera.it/ocd/persona.rdf/p200628
ADALBERTO,MINUCCI,http://dati.camera.it/ocd/persona.rdf/p200629
DARIA,MINUCCI,http://dati.camera.it/ocd/persona.rdf/p200630
ROMANO,MISSERVILLE,http://dati.camera.it/ocd/persona.rdf/p200633
MARISA,MOLTISANTI,http://dati.camera.it/ocd/persona.rdf/p200638
WALTER,MONTINI,http://dati.camera.it/ocd/persona.rdf/p200645
PIETRO,MONTRESORI,http://dati.camera.it/ocd/persona.rdf/p200646
LUIGI,MORETTI,http://dati.camera.it/ocd/persona.rdf/p200650
GIORGIO,MOSCHETTI,http://dati.camera.it/ocd/persona.rdf/p200652
ANTONIO,MURATORE,http://dati.camera.it/ocd/persona.rdf/p200657
ANTONINO,MURMURA,http://dati.camera.it/ocd/persona.rdf/p200659
BRUNO,NAPOLI,http://dati.camera.it/ocd/persona.rdf/p200661
VENANZIO,NOCCHI,http://dati.camera.it/ocd/persona.rdf/p200669
CARMINE,MANCUSO,http://dati.camera.it/ocd/persona.rdf/p200561
DONATO,MANFROI,http://dati.camera.it/ocd/persona.rdf/p200565
MARIA ROSARIA,MANIERI,http://dati.camera.it/ocd/persona.rdf/p200568
LUIGI,MANNA,http://dati.camera.it/ocd/persona.rdf/p200571
LUCIANO,MANZI,http://dati.camera.it/ocd/persona.rdf/p200577
FAUSTO,MARCHETTI,http://dati.camera.it/ocd/persona.rdf/p200581
ELENA,MARINUCCI,http://dati.camera.it/ocd/persona.rdf/p200587
VITTORIO,MARNIGA,http://dati.camera.it/ocd/persona.rdf/p200589
VALENTINO,MARTELLI,http://dati.camera.it/ocd/persona.rdf/p200593
COSIMO ENNIO,MASIELLO,http://dati.camera.it/ocd/persona.rdf/p200595
FRANCESCO,MAZZOLA,http://dati.camera.it/ocd/persona.rdf/p200600
RENATO,MEDURI,http://dati.camera.it/ocd/persona.rdf/p200604
VICENZO,MEO,http://dati.camera.it/ocd/persona.rdf/p200609
LUIGI,MERIGGI,http://dati.camera.it/ocd/persona.rdf/p200610
CARLO,MEROLLI,http://dati.camera.it/ocd/persona.rdf/p200613
MAURIZIO,MESORACA,http://dati.camera.it/ocd/persona.rdf/p200614
GIANFRANCO,MIGLIO,http://dati.camera.it/ocd/persona.rdf/p200620
ANGELO,PICANO,http://dati.camera.it/ocd/persona.rdf/p200739
FLAMINIO,PICCOLI,http://dati.camera.it/ocd/persona.rdf/p200740
TERZO,PIERANI,http://dati.camera.it/ocd/persona.rdf/p200742
LUIGI ROSARIO,PIERRI,http://dati.camera.it/ocd/persona.rdf/p200745
MICHELE,PINTO,http://dati.camera.it/ocd/persona.rdf/p200752
CARLO,PISATI,http://dati.camera.it/ocd/persona.rdf/p200753
ANTONIO,PISCHEDDA,http://dati.camera.it/ocd/persona.rdf/p200754
FRANCESCO,PISTOIA,http://dati.camera.it/ocd/persona.rdf/p200755
PIETRO CARLO MARIA,PIZZO,http://dati.camera.it/ocd/persona.rdf/p200757
FRANCESCO,PONTONE,http://dati.camera.it/ocd/persona.rdf/p200763
CESARE,POZZO,http://dati.camera.it/ocd/persona.rdf/p200768
MARCO,PREIONI,http://dati.camera.it/ocd/persona.rdf/p200772
EMILIO,PULLI,http://dati.camera.it/ocd/persona.rdf/p200779
NICOLA,PUTIGNANO,http://dati.camera.it/ocd/persona.rdf/p200780
SANTI,RAPISARDA,http://dati.camera.it/ocd/persona.rdf/p200788
DELIO,REDI,http://dati.camera.it/ocd/persona.rdf/p200793
ACHILLE,OTTAVIANI,http://dati.camera.it/ocd/persona.rdf/p200675
MARIA GRAZIA,PAGANO,http://dati.camera.it/ocd/persona.rdf/p200680
GIANPAOLO,PAINI,http://dati.camera.it/ocd/persona.rdf/p200684
GIACOMO,PAIRE,http://dati.camera.it/ocd/persona.rdf/p200685
VITTORIO,PARISI,http://dati.camera.it/ocd/persona.rdf/p200695
ANGELO,PAVAN,http://dati.camera.it/ocd/persona.rdf/p200704
UGO,PECCHIOLI,http://dati.camera.it/ocd/persona.rdf/p200705
ENRICO,PELELLA,http://dati.camera.it/ocd/persona.rdf/p200712
GIOVANNI,PELLEGRINO,http://dati.camera.it/ocd/persona.rdf/p200716
VALENTINO,PERIN,http://dati.camera.it/ocd/persona.rdf/p200723
FRANCESCO,PERINA,http://dati.camera.it/ocd/persona.rdf/p200724
ELIO,FONTANA,http://dati.camera.it/ocd/persona.rdf/p200399
GIOVANNI ANGELO,FONTANA,http://dati.camera.it/ocd/persona.rdf/p200400
GIOVANNI LORENZO,FORCIERI,http://dati.camera.it/ocd/persona.rdf/p200404
ROMANO CATALDO,FORLEO,http://dati.camera.it/ocd/persona.rdf/p200405
ARMANDO,FOSCHI,http://dati.camera.it/ocd/persona.rdf/p200407
ANTONIO,FRANCHI,http://dati.camera.it/ocd/persona.rdf/p200408
LUIGI,FRANZA,http://dati.camera.it/ocd/persona.rdf/p200409
RAIMONDO,GALUPPO,http://dati.camera.it/ocd/persona.rdf/p200418
CARMINE,GAROFALO,http://dati.camera.it/ocd/persona.rdf/p200424
VINCENZO,GARRAFFA,http://dati.camera.it/ocd/persona.rdf/p200425
LUIGI,GENOVESE,http://dati.camera.it/ocd/persona.rdf/p200430
ANTONIO,GIAGU DEMARTINI,http://dati.camera.it/ocd/persona.rdf/p200434
LORENZO,GIANOTTI,http://dati.camera.it/ocd/persona.rdf/p200435
PAOLO,GIBERTONI,http://dati.camera.it/ocd/persona.rdf/p200438
ROBERTO,GIOLLO,http://dati.camera.it/ocd/persona.rdf/p200439
LUCIANO,GIORGI,http://dati.camera.it/ocd/persona.rdf/p200440
FAUSTO,GIOVANELLI,http://dati.camera.it/ocd/persona.rdf/p200444
GIUSEPPE,GIOVANNIELLO,http://dati.camera.it/ocd/persona.rdf/p200445
FABIO,FABBRI,http://dati.camera.it/ocd/persona.rdf/p200353
ADA VALERIA,FABJ RAMOUS,http://dati.camera.it/ocd/persona.rdf/p200354
PIETRO,FABRIS,http://dati.camera.it/ocd/persona.rdf/p200355
EDDA,FAGNI,http://dati.camera.it/ocd/persona.rdf/p200359
MAURO,FAVILLA,http://dati.camera.it/ocd/persona.rdf/p200371
PASQUALE,FERRARA,http://dati.camera.it/ocd/persona.rdf/p200374
GIOVANNI,FERRARA SALUTE,http://dati.camera.it/ocd/persona.rdf/p200375
VITO,FERRARA,http://dati.camera.it/ocd/persona.rdf/p200376
BRUNO,FERRARI,http://dati.camera.it/ocd/persona.rdf/p200378
KARL,FERRARI,http://dati.camera.it/ocd/persona.rdf/p200380
CRISTOFORO,FILETTI,http://dati.camera.it/ocd/persona.rdf/p200383
MICHELE,FLORINO,http://dati.camera.it/ocd/persona.rdf/p200392
PAOLO,FOGU,http://dati.camera.it/ocd/persona.rdf/p200393
ALBINO,FONTANA,http://dati.camera.it/ocd/persona.rdf/p200397
ALESSANDRO,FONTANA,http://dati.camera.it/ocd/persona.rdf/p200398
MICHELE,LAURIA,http://dati.camera.it/ocd/persona.rdf/p200500
BRUNO,LAZZARO,http://dati.camera.it/ocd/persona.rdf/p200507
EZIO,LEONARDI,http://dati.camera.it/ocd/persona.rdf/p200508
VITTORIO,LIBERATORI,http://dati.camera.it/ocd/persona.rdf/p200513
LUCIO,LIBERTINI,http://dati.camera.it/ocd/persona.rdf/p200514
GIORGIO,LONDEI,http://dati.camera.it/ocd/persona.rdf/p200524
GENNARO,LOPEZ,http://dati.camera.it/ocd/persona.rdf/p200525
LUCIANO,LORENZI,http://dati.camera.it/ocd/persona.rdf/p200528
ROCCO VITO,LORETO,http://dati.camera.it/ocd/persona.rdf/p200531
GIUSEPPE,LUONGO,http://dati.camera.it/ocd/persona.rdf/p200535
BRUNO,MAGLIOCCHETTI,http://dati.camera.it/ocd/persona.rdf/p200545
GIUSEPPINA,MAISANO GRASSI,http://dati.camera.it/ocd/persona.rdf/p200550
ELIA,MANARA,http://dati.camera.it/ocd/persona.rdf/p200553
NICOLA,MANCINO,http://dati.camera.it/ocd/persona.rdf/p200557
PIERANGELO,GIOVANOLLA,http://dati.camera.it/ocd/persona.rdf/p200446
ROBERTO,GIUNTA,http://dati.camera.it/ocd/persona.rdf/p200448
CESARE,GOLFARI,http://dati.camera.it/ocd/persona.rdf/p200451
LUIGI,GRANELLI,http://dati.camera.it/ocd/persona.rdf/p200452
LUIGI DOMENICO,GRASSANI,http://dati.camera.it/ocd/persona.rdf/p200453
AUGUSTO GUIDO,GRAZIANI,http://dati.camera.it/ocd/persona.rdf/p200455
LIBERO,GUALTIERI,http://dati.camera.it/ocd/persona.rdf/p200466
ANTONIO,GUERRITORE,http://dati.camera.it/ocd/persona.rdf/p200470
LUCIANO,GUERZONI,http://dati.camera.it/ocd/persona.rdf/p200473
ANDREA,GUGLIERI,http://dati.camera.it/ocd/persona.rdf/p200475
GIUSEPPE,GUZZETTI,http://dati.camera.it/ocd/persona.rdf/p200476
MANLIO,IANNI,http://dati.camera.it/ocd/persona.rdf/p200477
ADRIANO,ICARDI,http://dati.camera.it/ocd/persona.rdf/p200478
ANTONIO MARIO,INNAMORATO,http://dati.camera.it/ocd/persona.rdf/p200480
TULLIO,INNOCENTI,http://dati.camera.it/ocd/persona.rdf/p200481
VINCENZO,INZERILLO,http://dati.camera.it/ocd/persona.rdf/p200482
LUCIANO,LAMA,http://dati.camera.it/ocd/persona.rdf/p200493
ROBERTO,CICCIOMESSERE,http://dati.camera.it/ocd/persona.rdf/p20440
OSVALDO,DI LEMBO,http://dati.camera.it/ocd/persona.rdf/p200326
MARIO,DI NUBILA,http://dati.camera.it/ocd/persona.rdf/p200328
CORRADINO,DI STEFANO,http://dati.camera.it/ocd/persona.rdf/p200332
ANGELO,DIONISI,http://dati.camera.it/ocd/persona.rdf/p200337
GIUSEPPE,DIPAOLA,http://dati.camera.it/ocd/persona.rdf/p200338
ANGELO,DONATO,http://dati.camera.it/ocd/persona.rdf/p200341
GIUSEPPE,DOPPIO,http://dati.camera.it/ocd/persona.rdf/p200346
CESARE,DUJANY,http://dati.camera.it/ocd/persona.rdf/p200348
LUIGI,ROSCIA,http://dati.camera.it/ocd/persona.rdf/p201010
FRANCESCO RAFFAELE,PICCOLO,http://dati.camera.it/ocd/persona.rdf/p201011
