name,surname,URI
LUCA,TOCCALINI,http://dati.camera.it/ocd/persona.rdf/p307983
RICCARDO,DE CORATO,http://dati.camera.it/ocd/persona.rdf/p200291
MARIA ELISABETTA,ALBERTI,http://dati.camera.it/ocd/persona.rdf/p200012
MARCELLO,PERA,http://dati.camera.it/ocd/persona.rdf/p200720
MAURIZIO,LEO,http://dati.camera.it/ocd/persona.rdf/p300444
MAURIZIO ENZO,LUPI,http://dati.camera.it/ocd/persona.rdf/p300447
LUANA,ZANELLA,http://dati.camera.it/ocd/persona.rdf/p300469
ROBERTO,GIACHETTI,http://dati.camera.it/ocd/persona.rdf/p300480
ANDREA,MARTELLA,http://dati.camera.it/ocd/persona.rdf/p300483
EDMONDO,CIRIELLI,http://dati.camera.it/ocd/persona.rdf/p300319
PIERANTONIO,ZANETTIN,http://dati.camera.it/ocd/persona.rdf/p300271
GUIDO,CROSETTO,http://dati.camera.it/ocd/persona.rdf/p300356
ENRICO,LETTA,http://dati.camera.it/ocd/persona.rdf/p300127
ETTORE,ROSATO,http://dati.camera.it/ocd/persona.rdf/p300674
ALBERTO,BALBONI,http://dati.camera.it/ocd/persona.rdf/p300624
DANIELA,GARNERO SANTANCHE',http://dati.camera.it/ocd/persona.rdf/p300639
GIUSEPPE,VALDITARA,http://dati.camera.it/ocd/persona.rdf/p300613
PAOLO,BARELLI,http://dati.camera.it/ocd/persona.rdf/p300497
GIORGIA,MELONI,http://dati.camera.it/ocd/persona.rdf/p302103
LORENZO,CESA,http://dati.camera.it/ocd/persona.rdf/p301439
MARIASTELLA,GELMINI,http://dati.camera.it/ocd/persona.rdf/p301449
STEFANIA GABRIELLA ANASTASIA,CRAXI,http://dati.camera.it/ocd/persona.rdf/p301454
PAOLA,FRASSINETTI,http://dati.camera.it/ocd/persona.rdf/p301457
LAURA,RAVETTO,http://dati.camera.it/ocd/persona.rdf/p301459
ANTONIO,MISIANI,http://dati.camera.it/ocd/persona.rdf/p301462
ANDREA,ORLANDO,http://dati.camera.it/ocd/persona.rdf/p301463
GIULIA,COSENZA,http://dati.camera.it/ocd/persona.rdf/p301537
ENRICO,COSTA,http://dati.camera.it/ocd/persona.rdf/p301541
RAFFAELE,FITTO,http://dati.camera.it/ocd/persona.rdf/p301551
ELISABETTA,GARDINI,http://dati.camera.it/ocd/persona.rdf/p301558
VALENTINO,VALENTINI,http://dati.camera.it/ocd/persona.rdf/p301559
GIULIA,BONGIORNO,http://dati.camera.it/ocd/persona.rdf/p301529
MARIA ROSARIA,CARFAGNA,http://dati.camera.it/ocd/persona.rdf/p301531
FABIO,RAMPELLI,http://dati.camera.it/ocd/persona.rdf/p301436
CLAUDIO,FAZZONE,http://dati.camera.it/ocd/persona.rdf/p302225
ANDREA,AUGELLO,http://dati.camera.it/ocd/persona.rdf/p302186
ANTONIO,DE POLI,http://dati.camera.it/ocd/persona.rdf/p302284
ARTURO,SCOTTO,http://dati.camera.it/ocd/persona.rdf/p302069
ANGELO,BONELLI,http://dati.camera.it/ocd/persona.rdf/p302080
GIUSEPPE,DE CRISTOFARO,http://dati.camera.it/ocd/persona.rdf/p301569
GIUSEPPINA,CASTIELLO,http://dati.camera.it/ocd/persona.rdf/p301573
MICHAELA,BIANCOFIORE,http://dati.camera.it/ocd/persona.rdf/p302124
MASSIMO,GARAVAGLIA,http://dati.camera.it/ocd/persona.rdf/p302151
GILBERTO,PICHETTO FRATIN,http://dati.camera.it/ocd/persona.rdf/p303089
FRANCESCO PAOLO,SISTO,http://dati.camera.it/ocd/persona.rdf/p302886
ALBERTO,LOSACCO,http://dati.camera.it/ocd/persona.rdf/p302891
FRANCESCO,BOCCIA,http://dati.camera.it/ocd/persona.rdf/p302892
FABIO,PORTA,http://dati.camera.it/ocd/persona.rdf/p302902
ANTONINO SALVATORE,GERMANA',http://dati.camera.it/ocd/persona.rdf/p302909
ANTONINO,MINARDO,http://dati.camera.it/ocd/persona.rdf/p302913
SANDRA,ZAMPA,http://dati.camera.it/ocd/persona.rdf/p302850
PAOLA,DE MICHELI,http://dati.camera.it/ocd/persona.rdf/p302856
DEBORAH,BERGAMINI,http://dati.camera.it/ocd/persona.rdf/p302867
GIOVANNA,PETRENGA,http://dati.camera.it/ocd/persona.rdf/p302967
CATIA,POLIDORI,http://dati.camera.it/ocd/persona.rdf/p302968
ELENA,MACCANTI,http://dati.camera.it/ocd/persona.rdf/p302980
ANTONIO,ANGELUCCI,http://dati.camera.it/ocd/persona.rdf/p302942
CLAUDIO,BARBARO,http://dati.camera.it/ocd/persona.rdf/p302945
GAETANO,NASTRI,http://dati.camera.it/ocd/persona.rdf/p302962
MATTEO,SALVINI,http://dati.camera.it/ocd/persona.rdf/p302741
VINICIO GIUSEPPE GUIDO,PELUFFO,http://dati.camera.it/ocd/persona.rdf/p302746
EUGENIA MARIA,ROCCELLA,http://dati.camera.it/ocd/persona.rdf/p302748
CHIARA,BRAGA,http://dati.camera.it/ocd/persona.rdf/p302754
NICOLA,MOLTENI,http://dati.camera.it/ocd/persona.rdf/p302762
SILVANA ANDREINA,COMAROLI,http://dati.camera.it/ocd/persona.rdf/p302764
GIOVANNI,CUPERLO,http://dati.camera.it/ocd/persona.rdf/p302422
STEFANO,GRAZIANO,http://dati.camera.it/ocd/persona.rdf/p302818
MASSIMO,BITONCI,http://dati.camera.it/ocd/persona.rdf/p302824
DANIELA,SBROLLINI,http://dati.camera.it/ocd/persona.rdf/p302833
WALTER,VERINI,http://dati.camera.it/ocd/persona.rdf/p302774
ANNA,ROSSOMANDO,http://dati.camera.it/ocd/persona.rdf/p302780
BEATRICE,LORENZIN,http://dati.camera.it/ocd/persona.rdf/p302783
MARIA ANNA,MADIA,http://dati.camera.it/ocd/persona.rdf/p302789
ROBERTO,MORASSUT,http://dati.camera.it/ocd/persona.rdf/p302794
RENATE,GEBHARD,http://dati.camera.it/ocd/persona.rdf/p305580
MANFRED,SCHULLIAN,http://dati.camera.it/ocd/persona.rdf/p305586
LORENZO,GUERINI,http://dati.camera.it/ocd/persona.rdf/p305624
ALFREDO,BAZOLI,http://dati.camera.it/ocd/persona.rdf/p305547
SIMONA,BONAFE',http://dati.camera.it/ocd/persona.rdf/p305549
MARIA CHIARA,GADDA,http://dati.camera.it/ocd/persona.rdf/p305553
ANDREA,GIORGIS,http://dati.camera.it/ocd/persona.rdf/p305567
SILVIA,FREGOLENT,http://dati.camera.it/ocd/persona.rdf/p305569
SEBASTIANO,MUSUMECI,http://dati.camera.it/ocd/persona.rdf/p304860
EDOARDO,RIXI,http://dati.camera.it/ocd/persona.rdf/p304521
FRANCESCO,VERDUCCI,http://dati.camera.it/ocd/persona.rdf/p305381
STEFANO,BORGHESI,http://dati.camera.it/ocd/persona.rdf/p305501
ANNA,ASCANI,http://dati.camera.it/ocd/persona.rdf/p305704
MATTEO,RICHETTI,http://dati.camera.it/ocd/persona.rdf/p305708
LORENZO,BASSO,http://dati.camera.it/ocd/persona.rdf/p305721
MARCO,MELONI,http://dati.camera.it/ocd/persona.rdf/p305727
LUCA,PASTORINO,http://dati.camera.it/ocd/persona.rdf/p305733
LAURA,BOLDRINI,http://dati.camera.it/ocd/persona.rdf/p305757
SANDRA,SAVINO,http://dati.camera.it/ocd/persona.rdf/p305684
WALTER,RIZZETTO,http://dati.camera.it/ocd/persona.rdf/p305688
ANDREA,DE MARIA,http://dati.camera.it/ocd/persona.rdf/p305698
STEFANO,CANDIANI,http://dati.camera.it/ocd/persona.rdf/p306349
ENRICO,CAPPELLETTI,http://dati.camera.it/ocd/persona.rdf/p306352
GIAN MARCO,CENTINAIO,http://dati.camera.it/ocd/persona.rdf/p306360
BRUNO,ASTORRE,http://dati.camera.it/ocd/persona.rdf/p306327
ISABELLA,DE MONTE,http://dati.camera.it/ocd/persona.rdf/p306379
MAURO,DEL BARBA,http://dati.camera.it/ocd/persona.rdf/p306382
FEDERICO,FORNARO,http://dati.camera.it/ocd/persona.rdf/p306398
NICOLA,STUMPO,http://dati.camera.it/ocd/persona.rdf/p306139
DARIO,PARRINI,http://dati.camera.it/ocd/persona.rdf/p306152
GIULIO CESARE,SOTTANELLI,http://dati.camera.it/ocd/persona.rdf/p306064
MARIO ALEJANDRO,BORGHESE,http://dati.camera.it/ocd/persona.rdf/p306249
FRANCESCA,LA MARCA,http://dati.camera.it/ocd/persona.rdf/p306253
ALESSANDRO,ZAN,http://dati.camera.it/ocd/persona.rdf/p306272
GIUSEPPE,CASTIGLIONE,http://dati.camera.it/ocd/persona.rdf/p306158
MARIA ELENA,BOSCHI,http://dati.camera.it/ocd/persona.rdf/p306160
MATTEO,MAURI,http://dati.camera.it/ocd/persona.rdf/p306176
LIA,QUARTAPELLE PROCOPIO,http://dati.camera.it/ocd/persona.rdf/p306189
SIMONA FLAVIA,MALPEZZI,http://dati.camera.it/ocd/persona.rdf/p306212
LUCA,SQUERI,http://dati.camera.it/ocd/persona.rdf/p306214
VALERIA,VALENTE,http://dati.camera.it/ocd/persona.rdf/p305849
NICOLA,FRATOIANNI,http://dati.camera.it/ocd/persona.rdf/p305880
IRENE,MANZI,http://dati.camera.it/ocd/persona.rdf/p305771
MATTEO,ORFINI,http://dati.camera.it/ocd/persona.rdf/p305815
ROBERTO,MARTI,http://dati.camera.it/ocd/persona.rdf/p305968
ROBERTO,SPERANZA,http://dati.camera.it/ocd/persona.rdf/p305974
ENRICO,BORGHI,http://dati.camera.it/ocd/persona.rdf/p305999
FRANCESCO,BONIFAZI,http://dati.camera.it/ocd/persona.rdf/p306003
DAVIDE,FARAONE,http://dati.camera.it/ocd/persona.rdf/p306005
CHIARA,GRIBAUDO,http://dati.camera.it/ocd/persona.rdf/p306008
VINCENZO,AMENDOLA,http://dati.camera.it/ocd/persona.rdf/p305931
IVAN,SCALFAROTTO,http://dati.camera.it/ocd/persona.rdf/p305933
ERIKA,STEFANI,http://dati.camera.it/ocd/persona.rdf/p306490
STEFANO,VACCARI,http://dati.camera.it/ocd/persona.rdf/p306497
FILIBERTO,ZARATTI,http://dati.camera.it/ocd/persona.rdf/p306521
GRAZIANO,DELRIO,http://dati.camera.it/ocd/persona.rdf/p306540
CARLO,CALENDA,http://dati.camera.it/ocd/persona.rdf/p306550
ELENA,CATTANEO,http://dati.camera.it/ocd/persona.rdf/p306621
RENZO,PIANO,http://dati.camera.it/ocd/persona.rdf/p306622
CARLO,RUBBIA,http://dati.camera.it/ocd/persona.rdf/p306623
MATTEO,RENZI,http://dati.camera.it/ocd/persona.rdf/p306640
MARIA CECILIA,GUERRA,http://dati.camera.it/ocd/persona.rdf/p306412
BACHISIO SILVIO,LAI,http://dati.camera.it/ocd/persona.rdf/p306417
BRUNO,MARTON,http://dati.camera.it/ocd/persona.rdf/p306436
FRANCO,MIRABELLI,http://dati.camera.it/ocd/persona.rdf/p306442
FRANCESCO,GIACOBBE,http://dati.camera.it/ocd/persona.rdf/p306404
UMBERTO,BOSSI,http://dati.camera.it/ocd/persona.rdf/p32460
ALESSIO,BUTTI,http://dati.camera.it/ocd/persona.rdf/p32500
ROBERTO,CALDEROLI,http://dati.camera.it/ocd/persona.rdf/p32530
ANTONIO,GUIDI,http://dati.camera.it/ocd/persona.rdf/p36980
LUCIANO,CIOCCHETTI,http://dati.camera.it/ocd/persona.rdf/p35980
PIERO FRANCO,FASSINO,http://dati.camera.it/ocd/persona.rdf/p36500
VITTORIO,SGARBI,http://dati.camera.it/ocd/persona.rdf/p34510
GIANFRANCO,ROTONDI,http://dati.camera.it/ocd/persona.rdf/p38560
LUCIO,MALAN,http://dati.camera.it/ocd/persona.rdf/p37300
GIOVANNI,MICCICHE',http://dati.camera.it/ocd/persona.rdf/p37690
GIANCARLO,GIORGETTI,http://dati.camera.it/ocd/persona.rdf/p50115
ADRIANO,PAROLI,http://dati.camera.it/ocd/persona.rdf/p50134
TOMMASO,FOTI,http://dati.camera.it/ocd/persona.rdf/p50204
ALFREDO,MANTOVANO,http://dati.camera.it/ocd/persona.rdf/p50236
GIANPIETRO,MAFFONI,http://dati.camera.it/ocd/persona.rdf/p307960
ALESSANDRA,TODDE,http://dati.camera.it/ocd/persona.rdf/p308270
DANIELE,MANCA,http://dati.camera.it/ocd/persona.rdf/p307836
FRANCESCO,BRUZZONE,http://dati.camera.it/ocd/persona.rdf/p307762
GIUSEPPE TOMMASO VINCENZO,MANGIALAVORI,http://dati.camera.it/ocd/persona.rdf/p307837
STEFANIA,PUCCIARELLI,http://dati.camera.it/ocd/persona.rdf/p307877
BARBARA,FLORIDIA,http://dati.camera.it/ocd/persona.rdf/p307808
ISABELLA,RAUTI,http://dati.camera.it/ocd/persona.rdf/p307879
FRANCESCO,ZAFFINI,http://dati.camera.it/ocd/persona.rdf/p307916
ANDREA,DE BERTOLDI,http://dati.camera.it/ocd/persona.rdf/p307918
PIETRO,LOREFICE,http://dati.camera.it/ocd/persona.rdf/p307831
ALESSANDRA,MAIORINO,http://dati.camera.it/ocd/persona.rdf/p307834
JULIANE,UNTERBERGER,http://dati.camera.it/ocd/persona.rdf/p307910
GIANMAURO,DELL'OLIO,http://dati.camera.it/ocd/persona.rdf/p307790
GABRIELLA,DI GIROLAMO,http://dati.camera.it/ocd/persona.rdf/p307792
GISELLA,NATURALE,http://dati.camera.it/ocd/persona.rdf/p307850
VALERIA CARMELA MARIA,SUDANO,http://dati.camera.it/ocd/persona.rdf/p307903
DIETER,STEGER,http://dati.camera.it/ocd/persona.rdf/p307902
MEINHARD,DURNWALDER,http://dati.camera.it/ocd/persona.rdf/p307798
ALBERTO,BAGNAI,http://dati.camera.it/ocd/persona.rdf/p307749
AGOSTINO,SANTILLO,http://dati.camera.it/ocd/persona.rdf/p307892
ALESSANDRO,ALFIERI,http://dati.camera.it/ocd/persona.rdf/p307744
LILIANA,SEGRE,http://dati.camera.it/ocd/persona.rdf/p307896
MAURO ANTONIO DONATO,LAUS,http://dati.camera.it/ocd/persona.rdf/p307826
MARCO,PELLEGRINI,http://dati.camera.it/ocd/persona.rdf/p307863
PATRIZIO GIACOMO,LA PIETRA,http://dati.camera.it/ocd/persona.rdf/p307824
PASQUA,L'ABBATE,http://dati.camera.it/ocd/persona.rdf/p307822
ANTONIO,IANNONE,http://dati.camera.it/ocd/persona.rdf/p307820
MARIA DOMENICA,CASTELLONE,http://dati.camera.it/ocd/persona.rdf/p307771
FRANCESCO,CASTIELLO,http://dati.camera.it/ocd/persona.rdf/p307772
DAISY,PIROVANO,http://dati.camera.it/ocd/persona.rdf/p307871
ELISA,PIRRO,http://dati.camera.it/ocd/persona.rdf/p307872
LUCA,CIRIANI,http://dati.camera.it/ocd/persona.rdf/p307774
ANDREA,OSTELLARI,http://dati.camera.it/ocd/persona.rdf/p307855
NAZARIO,PAGANO,http://dati.camera.it/ocd/persona.rdf/p307857
LUCIA,BORGONZONI,http://dati.camera.it/ocd/persona.rdf/p307758
EMILIANO,FENU,http://dati.camera.it/ocd/persona.rdf/p307804
GIORGIO,FEDE,http://dati.camera.it/ocd/persona.rdf/p307803
GIORGIO MARIA,BERGESIO,http://dati.camera.it/ocd/persona.rdf/p307754
TATIANA,ROJC,http://dati.camera.it/ocd/persona.rdf/p307883
GIOVANBATTISTA,FAZZOLARI,http://dati.camera.it/ocd/persona.rdf/p307802
MASSIMILIANO,ROMEO,http://dati.camera.it/ocd/persona.rdf/p307886
ARNALDO,LOMUTI,http://dati.camera.it/ocd/persona.rdf/p307829
MARIA CRISTINA,CANTU',http://dati.camera.it/ocd/persona.rdf/p307767
ETTORE ANTONIO,LICHERI,http://dati.camera.it/ocd/persona.rdf/p307828
FRANCESCO,BATTISTONI,http://dati.camera.it/ocd/persona.rdf/p307752
MASSIMO,RUSPANDINI,http://dati.camera.it/ocd/persona.rdf/p307889
LICIA,RONZULLI,http://dati.camera.it/ocd/persona.rdf/p307887
ALBERTO,BARACHINI,http://dati.camera.it/ocd/persona.rdf/p307750
ELENA,TESTOR,http://dati.camera.it/ocd/persona.rdf/p307905
MARIO,TURCO,http://dati.camera.it/ocd/persona.rdf/p307909
ROBERTO,BAGNASCO,http://dati.camera.it/ocd/persona.rdf/p307134
GIORGIO,MULE',http://dati.camera.it/ocd/persona.rdf/p307130
ROBERTO,TRAVERSI,http://dati.camera.it/ocd/persona.rdf/p307132
NICOLA,CARE',http://dati.camera.it/ocd/persona.rdf/p307161
SIMONE,BILLI,http://dati.camera.it/ocd/persona.rdf/p307151
PAOLO,TOSATO,http://dati.camera.it/ocd/persona.rdf/p306702
MARINA ELVIRA,CALDERONE,http://dati.camera.it/ocd/persona.rdf/p309044
ORAZIO,SCHILLACI,http://dati.camera.it/ocd/persona.rdf/p309048
MATTEO,PIANTEDOSI,http://dati.camera.it/ocd/persona.rdf/p309042
GENNARO,SANGIULIANO,http://dati.camera.it/ocd/persona.rdf/p309046
ANDREA,ABODI,http://dati.camera.it/ocd/persona.rdf/p309040
CLOTILDE,MINASI,http://dati.camera.it/ocd/persona.rdf/p308640
VALENTINA,BARZOTTI,http://dati.camera.it/ocd/persona.rdf/p308001
CECILIA,D'ELIA,http://dati.camera.it/ocd/persona.rdf/p308660
SERGIO,RASTRELLI,http://dati.camera.it/ocd/persona.rdf/p309014
GIANMARCO,MAZZI,http://dati.camera.it/ocd/persona.rdf/p308860
IGNAZIO,ZULLO,http://dati.camera.it/ocd/persona.rdf/p309034
ERNESTO,RAPANI,http://dati.camera.it/ocd/persona.rdf/p309013
FEDERICO,GIANASSI,http://dati.camera.it/ocd/persona.rdf/p308880
FRANCESCA,TUBETTI,http://dati.camera.it/ocd/persona.rdf/p309031
VINCENZA,RANDO,http://dati.camera.it/ocd/persona.rdf/p309012
NICOLA,ZINGARETTI,http://dati.camera.it/ocd/persona.rdf/p308842
EMILIANO,FOSSI,http://dati.camera.it/ocd/persona.rdf/p308881
ALESSANDRO,URZI',http://dati.camera.it/ocd/persona.rdf/p308862
ABOUBAKAR,SOUMAHORO,http://dati.camera.it/ocd/persona.rdf/p308929
ANTONIO SALVATORE,TREVISI,http://dati.camera.it/ocd/persona.rdf/p309030
YLENIA,ZAMBITO,http://dati.camera.it/ocd/persona.rdf/p309032
SALVATORE DOMENICO ANTONIO,POGLIESE,http://dati.camera.it/ocd/persona.rdf/p309011
ALFONSO,COLUCCI,http://dati.camera.it/ocd/persona.rdf/p308841
FABRIZIO,SALA,http://dati.camera.it/ocd/persona.rdf/p308882
FRANCESCA,GHIRRA,http://dati.camera.it/ocd/persona.rdf/p308861
DAVIDE,BERGAMINI,http://dati.camera.it/ocd/persona.rdf/p308928
MARTINA,SEMENZATO,http://dati.camera.it/ocd/persona.rdf/p308797
PASQUALINO,PENZA,http://dati.camera.it/ocd/persona.rdf/p308845
MARCELLO,COPPO,http://dati.camera.it/ocd/persona.rdf/p308796
DARIO,GIAGONI,http://dati.camera.it/ocd/persona.rdf/p308770
CARMELA,AURIEMMA,http://dati.camera.it/ocd/persona.rdf/p308846
CARMINE FABIO,RAIMONDO,http://dati.camera.it/ocd/persona.rdf/p308795
MICHELA,DI BIASE,http://dati.camera.it/ocd/persona.rdf/p308843
GIANGIACOMO,CALOVINI,http://dati.camera.it/ocd/persona.rdf/p308794
DAVIDE,BELLOMO,http://dati.camera.it/ocd/persona.rdf/p308830
DARIO,CAROTENUTO,http://dati.camera.it/ocd/persona.rdf/p308844
GAETANO,AMATO,http://dati.camera.it/ocd/persona.rdf/p308849
FRANCESCO,MARI,http://dati.camera.it/ocd/persona.rdf/p308869
MAURIZIO,CASASCO,http://dati.camera.it/ocd/persona.rdf/p308793
ANDREA,PAGANELLA,http://dati.camera.it/ocd/persona.rdf/p309007
NICOLE,MATTEONI,http://dati.camera.it/ocd/persona.rdf/p308941
ELISABETTA,PICCOLOTTI,http://dati.camera.it/ocd/persona.rdf/p308816
GIOVANNA,MIELE,http://dati.camera.it/ocd/persona.rdf/p308921
ANASTASIO,CARRA',http://dati.camera.it/ocd/persona.rdf/p308900
RAFFAELE,DE ROSA,http://dati.camera.it/ocd/persona.rdf/p308995
ANDREA,DE PRIAMO,http://dati.camera.it/ocd/persona.rdf/p308974
EMANUELE,LOPERFIDO,http://dati.camera.it/ocd/persona.rdf/p308940
PAOLO,MARCHESCHI,http://dati.camera.it/ocd/persona.rdf/p308994
MAURO,BERRUTO,http://dati.camera.it/ocd/persona.rdf/p308815
ELISABETTA CHRISTIANA,LANCELLOTTA,http://dati.camera.it/ocd/persona.rdf/p308920
MARIA STEFANIA,MARINO,http://dati.camera.it/ocd/persona.rdf/p308901
LUIGI GIOVANNI,MAIORANO,http://dati.camera.it/ocd/persona.rdf/p308814
GIORGIO,SALVITTI,http://dati.camera.it/ocd/persona.rdf/p309018
GAETANA,RUSSO,http://dati.camera.it/ocd/persona.rdf/p308927
MARCO,PADOVANI,http://dati.camera.it/ocd/persona.rdf/p308864
SALVATORE,SALLEMI,http://dati.camera.it/ocd/persona.rdf/p309017
IMMACOLATA,ZURZOLO,http://dati.camera.it/ocd/persona.rdf/p308813
BEATRIZ,COLOMBO,http://dati.camera.it/ocd/persona.rdf/p308926
MADDALENA,MORGANTE,http://dati.camera.it/ocd/persona.rdf/p308863
RAOUL,RUSSO,http://dati.camera.it/ocd/persona.rdf/p309016
ROSARIA,TASSINARI,http://dati.camera.it/ocd/persona.rdf/p308925
MARCO,PERISSA,http://dati.camera.it/ocd/persona.rdf/p308812
CLAUDIO,LOTITO,http://dati.camera.it/ocd/persona.rdf/p308991
GUERINO,TESTA,http://dati.camera.it/ocd/persona.rdf/p308866
GIANNI,ROSA,http://dati.camera.it/ocd/persona.rdf/p309015
NAIKE,GRUPPIONI,http://dati.camera.it/ocd/persona.rdf/p308924
GIANDONATO,LA SALANDRA,http://dati.camera.it/ocd/persona.rdf/p308811
ADA,LOPREIATO,http://dati.camera.it/ocd/persona.rdf/p308990
FLAVIO,TOSI,http://dati.camera.it/ocd/persona.rdf/p308865
MARCO,GRIMALDI,http://dati.camera.it/ocd/persona.rdf/p308810
ANTONELLA,ZEDDA,http://dati.camera.it/ocd/persona.rdf/p309033
ANTONIO,CASO,http://dati.camera.it/ocd/persona.rdf/p308840
SILVIO,FRANCESCHELLI,http://dati.camera.it/ocd/persona.rdf/p308981
SANDRO,SISLER,http://dati.camera.it/ocd/persona.rdf/p309025
OUIDAD,BAKKALI,http://dati.camera.it/ocd/persona.rdf/p308931
VITO,DE PALMA,http://dati.camera.it/ocd/persona.rdf/p308806
ANDREA,QUARTINI,http://dati.camera.it/ocd/persona.rdf/p308896
AURORA,FLORIDIA,http://dati.camera.it/ocd/persona.rdf/p308980
ANTONIO,BALDELLI,http://dati.camera.it/ocd/persona.rdf/p308805
LUIGI,SPAGNOLLI,http://dati.camera.it/ocd/persona.rdf/p309026
ELENA ETHEL,SCHLEIN,http://dati.camera.it/ocd/persona.rdf/p308930
MARIANGELA,MATERA,http://dati.camera.it/ocd/persona.rdf/p308828
GUIDO QUINTINO,LIRIS,http://dati.camera.it/ocd/persona.rdf/p308987
GIAN ANTONIO,GIRELLI,http://dati.camera.it/ocd/persona.rdf/p308912
FEDERICO,CAFIERO DE RAHO,http://dati.camera.it/ocd/persona.rdf/p308933
SALVATORE MARCELLO,DI MATTINA,http://dati.camera.it/ocd/persona.rdf/p308808
NICOLETTA,SPELGATTI,http://dati.camera.it/ocd/persona.rdf/p309027
GIACOMO DIEGO,GATTA,http://dati.camera.it/ocd/persona.rdf/p308827
SABRINA,LICHERI,http://dati.camera.it/ocd/persona.rdf/p308986
FABRIZIO,BENZONI,http://dati.camera.it/ocd/persona.rdf/p308913
RAFFAELE,SPERANZON,http://dati.camera.it/ocd/persona.rdf/p309028
ANDREA,GNASSI,http://dati.camera.it/ocd/persona.rdf/p308932
ANDREA,PELLICINI,http://dati.camera.it/ocd/persona.rdf/p308792
PIETRO,PATTON,http://dati.camera.it/ocd/persona.rdf/p309008
FABIO,ROSCANI,http://dati.camera.it/ocd/persona.rdf/p308867
ANDREA,VOLPI,http://dati.camera.it/ocd/persona.rdf/p308847
SIMONA,PETRUCCI,http://dati.camera.it/ocd/persona.rdf/p309009
ATTILIO,PIERRO,http://dati.camera.it/ocd/persona.rdf/p308791
MATTEO,ROSSO,http://dati.camera.it/ocd/persona.rdf/p308868
ANGELO,ROSSI,http://dati.camera.it/ocd/persona.rdf/p308848
GIUSEPPE,BICCHIELLI,http://dati.camera.it/ocd/persona.rdf/p308790
MARTA,FAROLFI,http://dati.camera.it/ocd/persona.rdf/p308978
VINCENZA,ALOISIO,http://dati.camera.it/ocd/persona.rdf/p308960
MICHELE,FINA,http://dati.camera.it/ocd/persona.rdf/p308979
PAOLA,AMBROGIO,http://dati.camera.it/ocd/persona.rdf/p308961
MARCO,DREOSTO,http://dati.camera.it/ocd/persona.rdf/p308976
RENATO,ANCOROTTI,http://dati.camera.it/ocd/persona.rdf/p308962
ANNA MARIA,FALLUCCHI,http://dati.camera.it/ocd/persona.rdf/p308977
MICHELE,BARCAIUOLO,http://dati.camera.it/ocd/persona.rdf/p308963
FRANCESCO,FILINI,http://dati.camera.it/ocd/persona.rdf/p308799
CARLO,NORDIO,http://dati.camera.it/ocd/persona.rdf/p308798
ANTONELLA,FORATTINI,http://dati.camera.it/ocd/persona.rdf/p308916
AUGUSTO,CURTI,http://dati.camera.it/ocd/persona.rdf/p308804
MARIA GRAZIA,FRIJIA,http://dati.camera.it/ocd/persona.rdf/p308870
MATTEO,GELMETTI,http://dati.camera.it/ocd/persona.rdf/p308983
MANLIO,MESSINA,http://dati.camera.it/ocd/persona.rdf/p308897
FRANCESCO,SILVESTRO,http://dati.camera.it/ocd/persona.rdf/p309023
CHIARA,COLOSIMO,http://dati.camera.it/ocd/persona.rdf/p308917
